TIME, BPLP, STATE, REGIONTYPE, REGION, FREQUENCY, MEASURE_3
"2001","2304","1","SA2","105031101","A",23
"2001","2304","1","SA2","105031102","A",17
"2001","2304","1","SA2","105031103","A",17
"2001","2304","1","SA2","105031104","A",6
"2001","2304","1","SA2","105031105","A",19
"2001","2304","1","SA2","105031106","A",20
"2001","2304","1","SA2","106011107","A",66
"2001","2304","1","SA2","106011108","A",69
"2001","2304","1","SA2","106011109","A",24
"2001","2304","1","SA2","106011110","A",21
"2001","2304","1","SA2","106011111","A",66
"2001","2304","1","SA2","106011112","A",26
"2001","2304","1","SA2","106011113","A",17
"2001","2304","1","SA2","106021114","A",35
"2001","2304","1","SA2","106021115","A",110
"2001","2304","1","SA2","106021116","A",26
"2001","2304","1","SA2","106021117","A",75
"2001","2304","1","SA2","106021118","A",32
"2001","2304","1","SA2","106031119","A",59
"2001","2304","1","SA2","106031120","A",35
"2001","2304","1","SA2","106031121","A",84
"2001","2304","1","SA2","106031122","A",55
"2001","2304","1","SA2","106031123","A",20
"2001","2304","1","SA2","106031124","A",17
"2001","2304","1","SA2","106031125","A",44
"2001","2304","1","SA2","106041126","A",13
"2001","2304","1","SA2","106041127","A",11
"2001","2304","1","SA2","106041128","A",9
"2001","2304","1","SA2","106041129","A",16
"2001","2304","1","SA2","107011130","A",244
"2001","2304","1","SA2","107011131","A",189
"2001","2304","1","SA2","107011132","A",41
"2001","2304","1","SA2","107011133","A",0
"2001","2304","1","SA2","107011134","A",108
"2001","2304","1","SA2","107021135","A",0
"2001","2304","1","SA2","107031136","A",115
"2001","2304","1","SA2","107031137","A",73
"2001","2304","1","SA2","107031138","A",32
"2001","2304","1","SA2","107031139","A",29
"2001","2304","1","SA2","107031140","A",29
"2001","2304","1","SA2","107031141","A",53
"2001","2304","1","SA2","107031142","A",198
"2001","2304","1","SA2","107031143","A",266
"2001","2304","1","SA2","107041144","A",125
"2001","2304","1","SA2","107041145","A",93
"2001","2304","1","SA2","107041146","A",166
"2001","2304","1","SA2","107041147","A",35
"2001","2304","1","SA2","107041148","A",92
"2001","2304","1","SA2","107041149","A",176
"2001","2304","1","SA2","107041150","A",145
"2001","2304","1","SA2","108011151","A",16
"2001","2304","1","SA2","108011152","A",44
"2001","2304","1","SA2","108011153","A",38
"2001","2304","1","SA2","108011154","A",17
"2001","2304","1","SA2","108021155","A",34
"2001","2304","1","SA2","108021156","A",43
"2001","2304","1","SA2","108021157","A",6
"2001","2304","1","SA2","108021158","A",29
"2001","2304","1","SA2","108021159","A",52
"2001","2304","1","SA2","108021160","A",20
"2001","2304","1","SA2","108031161","A",0
"2001","2304","1","SA2","108041162","A",54
"2001","2304","1","SA2","108041163","A",111
"2001","2304","1","SA2","108041164","A",59
"2001","2304","1","SA2","108041165","A",34
"2001","2304","1","SA2","108041166","A",37
"2001","2304","1","SA2","108051167","A",14
"2001","2304","1","SA2","108051168","A",35
"2001","2304","1","SA2","108051169","A",54
"2001","2304","1","SA2","108051170","A",58
"2001","2304","1","SA2","108051171","A",9
"2001","2304","1","SA2","109011172","A",59
"2001","2304","1","SA2","109011173","A",55
"2001","2304","1","SA2","109011174","A",66
"2001","2304","1","SA2","109011175","A",53
"2001","2304","1","SA2","109011176","A",124
"2001","2304","1","SA2","109021177","A",6
"2001","2304","1","SA2","109021178","A",16
"2001","2304","1","SA2","109021179","A",9
"2001","2304","1","SA2","109031180","A",30
"2001","2304","1","SA2","109031181","A",26
"2001","2304","1","SA2","109031182","A",13
"2001","2304","1","SA2","109031183","A",18
"2001","2304","1","SA2","109031184","A",18
"2001","2304","1","SA2","109031185","A",21
"2001","2304","1","SA2","110011186","A",98
"2001","2304","1","SA2","110011187","A",8
"2001","2304","1","SA2","110011188","A",23
"2001","2304","1","SA2","110011189","A",3
"2001","2304","1","SA2","110021190","A",37
"2001","2304","1","SA2","110021191","A",19
"2001","2304","1","SA2","110021192","A",18
"2001","2304","1","SA2","110021193","A",16
"2001","2304","1","SA2","110021194","A",29
"2001","2304","1","SA2","110031195","A",25
"2001","2304","1","SA2","110031196","A",7
"2001","2304","1","SA2","110031197","A",8
"2001","2304","1","SA2","110031198","A",14
"2001","2304","1","SA2","110041199","A",18
"2001","2304","1","SA2","110041200","A",4
"2001","2304","1","SA2","110041201","A",11
"2001","2304","1","SA2","110041202","A",26
"2001","2304","1","SA2","110041203","A",29
"2001","2304","1","SA2","110041204","A",6
"2001","2304","1","SA2","110041205","A",51
"2001","2304","1","SA2","111011206","A",64
"2001","2304","1","SA2","111011207","A",15
"2001","2304","1","SA2","111011208","A",118
"2001","2304","1","SA2","111011209","A",193
"2001","2304","1","SA2","111011210","A",47
"2001","2304","1","SA2","111011211","A",19
"2001","2304","1","SA2","111011212","A",40
"2001","2304","1","SA2","111011213","A",92
"2001","2304","1","SA2","111011214","A",109
"2001","2304","1","SA2","111021215","A",39
"2001","2304","1","SA2","111021216","A",32
"2001","2304","1","SA2","111021217","A",55
"2001","2304","1","SA2","111021218","A",56
"2001","2304","1","SA2","111021219","A",56
"2001","2304","1","SA2","111021220","A",33
"2001","2304","1","SA2","111021221","A",41
"2001","2304","1","SA2","111031222","A",56
"2001","2304","1","SA2","111031223","A",50
"2001","2304","1","SA2","111031224","A",40
"2001","2304","1","SA2","111031225","A",51
"2001","2304","1","SA2","111031226","A",25
"2001","2304","1","SA2","111031227","A",72
"2001","2304","1","SA2","111031228","A",42
"2001","2304","1","SA2","111031229","A",41
"2001","2304","1","SA2","111031230","A",0
"2001","2304","1","SA2","111031231","A",47
"2001","2304","1","SA2","111031232","A",25
"2001","2304","1","SA2","111031233","A",125
"2001","2304","1","SA2","111031234","A",57
"2001","2304","1","SA2","111031235","A",24
"2001","2304","1","SA2","112011236","A",66
"2001","2304","1","SA2","112011237","A",51
"2001","2304","1","SA2","112011238","A",47
"2001","2304","1","SA2","112011239","A",62
"2001","2304","1","SA2","112011240","A",113
"2001","2304","1","SA2","112011241","A",7
"2001","2304","1","SA2","112011242","A",12
"2001","2304","1","SA2","112011243","A",111
"2001","2304","1","SA2","112021244","A",19
"2001","2304","1","SA2","112021245","A",32
"2001","2304","1","SA2","112021246","A",28
"2001","2304","1","SA2","112021247","A",63
"2001","2304","1","SA2","112021248","A",50
"2001","2304","1","SA2","112021249","A",87
"2001","2304","1","SA2","112031250","A",35
"2001","2304","1","SA2","112031251","A",27
"2001","2304","1","SA2","112031252","A",66
"2001","2304","1","SA2","112031253","A",60
"2001","2304","1","SA2","112031254","A",121
"2001","2304","1","SA2","112031255","A",106
"2001","2304","1","SA2","113011256","A",25
"2001","2304","1","SA2","113011257","A",17
"2001","2304","1","SA2","113011258","A",11
"2001","2304","1","SA2","113011259","A",13
"2001","2304","1","SA2","113021260","A",16
"2001","2304","1","SA2","113021261","A",44
"2001","2304","1","SA2","113021262","A",34
"2001","2304","1","SA2","113031263","A",17
"2001","2304","1","SA2","113031264","A",7
"2001","2304","1","SA2","113031265","A",15
"2001","2304","1","SA2","113031266","A",14
"2001","2304","1","SA2","113031267","A",44
"2001","2304","1","SA2","113031268","A",10
"2001","2304","1","SA2","113031269","A",36
"2001","2304","1","SA2","113031270","A",32
"2001","2304","1","SA2","113031271","A",29
"2001","2304","1","SA2","114011272","A",56
"2001","2304","1","SA2","114011273","A",28
"2001","2304","1","SA2","114011274","A",34
"2001","2304","1","SA2","114011275","A",0
"2001","2304","1","SA2","114011276","A",37
"2001","2304","1","SA2","114011277","A",95
"2001","2304","1","SA2","114011278","A",68
"2001","2304","1","SA2","114011279","A",87
"2001","2304","1","SA2","114011280","A",25
"2001","2304","1","SA2","114011281","A",22
"2001","2304","1","SA2","114011282","A",70
"2001","2304","1","SA2","114011283","A",26
"2001","2304","1","SA2","114021284","A",63
"2001","2304","1","SA2","114021285","A",37
"2001","2304","1","SA2","114021286","A",58
"2001","2304","1","SA2","114021287","A",36
"2001","2304","1","SA2","114021288","A",24
"2001","2304","1","SA2","114021289","A",46
"2001","2304","1","SA2","115011290","A",110
"2001","2304","1","SA2","115011291","A",94
"2001","2304","1","SA2","115011292","A",145
"2001","2304","1","SA2","115011293","A",120
"2001","2304","1","SA2","115011294","A",36
"2001","2304","1","SA2","115011295","A",49
"2001","2304","1","SA2","115011296","A",79
"2001","2304","1","SA2","115021297","A",160
"2001","2304","1","SA2","115021298","A",36
"2001","2304","1","SA2","115031299","A",28
"2001","2304","1","SA2","115031300","A",127
"2001","2304","1","SA2","115041301","A",56
"2001","2304","1","SA2","115041302","A",34
"2001","2304","1","SA2","116011303","A",85
"2001","2304","1","SA2","116011304","A",87
"2001","2304","1","SA2","116011305","A",213
"2001","2304","1","SA2","116011306","A",89
"2001","2304","1","SA2","116011307","A",130
"2001","2304","1","SA2","116011308","A",111
"2001","2304","1","SA2","116021309","A",16
"2001","2304","1","SA2","116021310","A",11
"2001","2304","1","SA2","116021311","A",62
"2001","2304","1","SA2","116021312","A",96
"2001","2304","1","SA2","116031313","A",61
"2001","2304","1","SA2","116031314","A",18
"2001","2304","1","SA2","116031315","A",46
"2001","2304","1","SA2","116031316","A",52
"2001","2304","1","SA2","116031317","A",101
"2001","2304","1","SA2","116031318","A",0
"2001","2304","1","SA2","116031319","A",78
"2001","2304","1","SA2","117011320","A",0
"2001","2304","1","SA2","117011321","A",24
"2001","2304","1","SA2","117011322","A",44
"2001","2304","1","SA2","117011323","A",42
"2001","2304","1","SA2","117011324","A",0
"2001","2304","1","SA2","117011325","A",0
"2001","2304","1","SA2","117021326","A",79
"2001","2304","1","SA2","117021327","A",89
"2001","2304","1","SA2","117021328","A",19
"2001","2304","1","SA2","117031329","A",73
"2001","2304","1","SA2","117031330","A",46
"2001","2304","1","SA2","117031331","A",87
"2001","2304","1","SA2","117031332","A",114
"2001","2304","1","SA2","117031333","A",163
"2001","2304","1","SA2","117031334","A",41
"2001","2304","1","SA2","117031335","A",68
"2001","2304","1","SA2","117031336","A",79
"2001","2304","1","SA2","117031337","A",91
"2001","2304","1","SA2","117031338","A",42
"2001","2304","1","SA2","118011339","A",147
"2001","2304","1","SA2","118011340","A",156
"2001","2304","1","SA2","118011341","A",101
"2001","2304","1","SA2","118011342","A",0
"2001","2304","1","SA2","118011343","A",249
"2001","2304","1","SA2","118011344","A",96
"2001","2304","1","SA2","118011345","A",116
"2001","2304","1","SA2","118011346","A",114
"2001","2304","1","SA2","118011347","A",75
"2001","2304","1","SA2","118021348","A",180
"2001","2304","1","SA2","118021349","A",89
"2001","2304","1","SA2","118021350","A",80
"2001","2304","1","SA2","118021351","A",131
"2001","2304","1","SA2","118021352","A",185
"2001","2304","1","SA2","119011353","A",87
"2001","2304","1","SA2","119011354","A",135
"2001","2304","1","SA2","119011355","A",0
"2001","2304","1","SA2","119011356","A",66
"2001","2304","1","SA2","119011357","A",72
"2001","2304","1","SA2","119011358","A",63
"2001","2304","1","SA2","119011359","A",84
"2001","2304","1","SA2","119011360","A",59
"2001","2304","1","SA2","119011361","A",79
"2001","2304","1","SA2","119021362","A",41
"2001","2304","1","SA2","119021363","A",48
"2001","2304","1","SA2","119021364","A",64
"2001","2304","1","SA2","119021365","A",38
"2001","2304","1","SA2","119021366","A",32
"2001","2304","1","SA2","119021367","A",35
"2001","2304","1","SA2","119031368","A",31
"2001","2304","1","SA2","119031369","A",51
"2001","2304","1","SA2","119031370","A",27
"2001","2304","1","SA2","119031371","A",33
"2001","2304","1","SA2","119031372","A",68
"2001","2304","1","SA2","119031373","A",28
"2001","2304","1","SA2","119031374","A",53
"2001","2304","1","SA2","119041375","A",32
"2001","2304","1","SA2","119041376","A",58
"2001","2304","1","SA2","119041377","A",24
"2001","2304","1","SA2","119041378","A",30
"2001","2304","1","SA2","119041379","A",37
"2001","2304","1","SA2","119041380","A",43
"2001","2304","1","SA2","119041381","A",31
"2001","2304","1","SA2","119041382","A",51
"2001","2304","1","SA2","120011383","A",58
"2001","2304","1","SA2","120011384","A",44
"2001","2304","1","SA2","120011385","A",84
"2001","2304","1","SA2","120011386","A",50
"2001","2304","1","SA2","120021387","A",108
"2001","2304","1","SA2","120021388","A",147
"2001","2304","1","SA2","120021389","A",61
"2001","2304","1","SA2","120031390","A",88
"2001","2304","1","SA2","120031391","A",62
"2001","2304","1","SA2","120031392","A",35
"2001","2304","1","SA2","120031393","A",61
"2001","2304","1","SA2","120031394","A",55
"2001","2304","1","SA2","120031395","A",61
"2001","2304","1","SA2","120031396","A",29
"2001","2304","1","SA2","120031397","A",83
"2001","2304","1","SA2","121011398","A",92
"2001","2304","1","SA2","121011399","A",85
"2001","2304","1","SA2","121011400","A",132
"2001","2304","1","SA2","121011401","A",38
"2001","2304","1","SA2","121011402","A",127
"2001","2304","1","SA2","121021403","A",100
"2001","2304","1","SA2","121021404","A",72
"2001","2304","1","SA2","121021405","A",103
"2001","2304","1","SA2","121021406","A",109
"2001","2304","1","SA2","121031407","A",89
"2001","2304","1","SA2","121031408","A",112
"2001","2304","1","SA2","121031409","A",88
"2001","2304","1","SA2","121031410","A",150
"2001","2304","1","SA2","121031411","A",126
"2001","2304","1","SA2","121031412","A",87
"2001","2304","1","SA2","121041413","A",118
"2001","2304","1","SA2","121041414","A",89
"2001","2304","1","SA2","121041415","A",215
"2001","2304","1","SA2","121041416","A",123
"2001","2304","1","SA2","121041417","A",43
"2001","2304","1","SA2","122011418","A",105
"2001","2304","1","SA2","122011419","A",151
"2001","2304","1","SA2","122021420","A",98
"2001","2304","1","SA2","122021421","A",107
"2001","2304","1","SA2","122021422","A",98
"2001","2304","1","SA2","122021423","A",113
"2001","2304","1","SA2","122031424","A",56
"2001","2304","1","SA2","122031425","A",50
"2001","2304","1","SA2","122031426","A",79
"2001","2304","1","SA2","122031427","A",71
"2001","2304","1","SA2","122031428","A",155
"2001","2304","1","SA2","122031429","A",88
"2001","2304","1","SA2","122031430","A",134
"2001","2304","1","SA2","122031431","A",112
"2001","2304","1","SA2","122031432","A",20
"2001","2304","1","SA2","123011433","A",52
"2001","2304","1","SA2","123011434","A",57
"2001","2304","1","SA2","123011435","A",78
"2001","2304","1","SA2","123021436","A",96
"2001","2304","1","SA2","123021437","A",73
"2001","2304","1","SA2","123021438","A",61
"2001","2304","1","SA2","123021439","A",0
"2001","2304","1","SA2","123021440","A",89
"2001","2304","1","SA2","123021441","A",106
"2001","2304","1","SA2","123021442","A",122
"2001","2304","1","SA2","123021443","A",74
"2001","2304","1","SA2","123021444","A",85
"2001","2304","1","SA2","123031445","A",30
"2001","2304","1","SA2","123031446","A",32
"2001","2304","1","SA2","123031447","A",85
"2001","2304","1","SA2","123031448","A",39
"2001","2304","1","SA2","124011449","A",45
"2001","2304","1","SA2","124011450","A",130
"2001","2304","1","SA2","124011451","A",0
"2001","2304","1","SA2","124011452","A",136
"2001","2304","1","SA2","124011453","A",93
"2001","2304","1","SA2","124011454","A",137
"2001","2304","1","SA2","124011455","A",63
"2001","2304","1","SA2","124021456","A",0
"2001","2304","1","SA2","124031457","A",117
"2001","2304","1","SA2","124031458","A",90
"2001","2304","1","SA2","124031459","A",121
"2001","2304","1","SA2","124031460","A",68
"2001","2304","1","SA2","124031461","A",121
"2001","2304","1","SA2","124031462","A",86
"2001","2304","1","SA2","124031463","A",63
"2001","2304","1","SA2","124031464","A",96
"2001","2304","1","SA2","124031465","A",23
"2001","2304","1","SA2","124041466","A",73
"2001","2304","1","SA2","124041467","A",60
"2001","2304","1","SA2","124041468","A",47
"2001","2304","1","SA2","124051469","A",24
"2001","2304","1","SA2","124051470","A",109
"2001","2304","1","SA2","124051471","A",194
"2001","2304","1","SA2","125011472","A",53
"2001","2304","1","SA2","125011473","A",16
"2001","2304","1","SA2","125011474","A",56
"2001","2304","1","SA2","125011475","A",0
"2001","2304","1","SA2","125021476","A",113
"2001","2304","1","SA2","125021477","A",49
"2001","2304","1","SA2","125021478","A",41
"2001","2304","1","SA2","125031479","A",114
"2001","2304","1","SA2","125031480","A",66
"2001","2304","1","SA2","125031481","A",37
"2001","2304","1","SA2","125031482","A",114
"2001","2304","1","SA2","125031483","A",50
"2001","2304","1","SA2","125031484","A",65
"2001","2304","1","SA2","125031485","A",80
"2001","2304","1","SA2","125031486","A",0
"2001","2304","1","SA2","125031487","A",0
"2001","2304","1","SA2","125041488","A",68
"2001","2304","1","SA2","125041489","A",70
"2001","2304","1","SA2","125041490","A",31
"2001","2304","1","SA2","125041491","A",45
"2001","2304","1","SA2","125041492","A",48
"2001","2304","1","SA2","125041493","A",78
"2001","2304","1","SA2","125041494","A",63
"2001","2304","1","SA2","126011495","A",109
"2001","2304","1","SA2","126011496","A",92
"2001","2304","1","SA2","126021497","A",83
"2001","2304","1","SA2","126021498","A",63
"2001","2304","1","SA2","126021499","A",69
"2001","2304","1","SA2","126021500","A",82
"2001","2304","1","SA2","126021501","A",67
"2001","2304","1","SA2","126021502","A",99
"2001","2304","1","SA2","126021503","A",55
"2001","2304","1","SA2","127011504","A",67
"2001","2304","1","SA2","127011505","A",61
"2001","2304","1","SA2","127011506","A",40
"2001","2304","1","SA2","127011507","A",72
"2001","2304","1","SA2","127011508","A",32
"2001","2304","1","SA2","127021509","A",24
"2001","2304","1","SA2","127021510","A",69
"2001","2304","1","SA2","127021511","A",115
"2001","2304","1","SA2","127021512","A",94
"2001","2304","1","SA2","127021513","A",129
"2001","2304","1","SA2","127021514","A",30
"2001","2304","1","SA2","127021515","A",59
"2001","2304","1","SA2","127021516","A",113
"2001","2304","1","SA2","127021517","A",42
"2001","2304","1","SA2","127021518","A",31
"2001","2304","1","SA2","127021519","A",97
"2001","2304","1","SA2","127021520","A",39
"2001","2304","1","SA2","127021521","A",0
"2001","2304","1","SA2","127031522","A",59
"2001","2304","1","SA2","127031523","A",74
"2001","2304","1","SA2","127031524","A",68
"2001","2304","1","SA2","127031525","A",181
"2001","2304","1","SA2","127031526","A",89
"2001","2304","1","SA2","128011527","A",106
"2001","2304","1","SA2","128011528","A",162
"2001","2304","1","SA2","128011529","A",68
"2001","2304","1","SA2","128011530","A",66
"2001","2304","1","SA2","128011531","A",53
"2001","2304","1","SA2","128021532","A",118
"2001","2304","1","SA2","128021533","A",16
"2001","2304","1","SA2","128021534","A",37
"2001","2304","1","SA2","128021535","A",60
"2001","2304","1","SA2","128021536","A",126
"2001","2304","1","SA2","128021537","A",0
"2001","2304","1","SA2","128021538","A",71
"2001","2304","1","SA2","197979799","A",6
"2001","2304","2","SA2","201011001","A",23
"2001","2304","2","SA2","201011002","A",32
"2001","2304","2","SA2","201011003","A",63
"2001","2304","2","SA2","201011004","A",90
"2001","2304","2","SA2","201011005","A",21
"2001","2304","2","SA2","201011006","A",15
"2001","2304","2","SA2","201011007","A",26
"2001","2304","2","SA2","201011008","A",48
"2001","2304","2","SA2","201021009","A",40
"2001","2304","2","SA2","201021010","A",44
"2001","2304","2","SA2","201021011","A",70
"2001","2304","2","SA2","201021012","A",34
"2001","2304","2","SA2","201031013","A",13
"2001","2304","2","SA2","201031014","A",17
"2001","2304","2","SA2","201031015","A",40
"2001","2304","2","SA2","201031016","A",16
"2001","2304","2","SA2","201031017","A",35
"2001","2304","2","SA2","202011018","A",35
"2001","2304","2","SA2","202011019","A",15
"2001","2304","2","SA2","202011020","A",29
"2001","2304","2","SA2","202011021","A",29
"2001","2304","2","SA2","202011022","A",36
"2001","2304","2","SA2","202011023","A",3
"2001","2304","2","SA2","202011024","A",7
"2001","2304","2","SA2","202011025","A",12
"2001","2304","2","SA2","202021026","A",29
"2001","2304","2","SA2","202021027","A",46
"2001","2304","2","SA2","202021028","A",44
"2001","2304","2","SA2","202021029","A",26
"2001","2304","2","SA2","202021030","A",45
"2001","2304","2","SA2","202021031","A",66
"2001","2304","2","SA2","202031032","A",14
"2001","2304","2","SA2","202031033","A",36
"2001","2304","2","SA2","203011034","A",10
"2001","2304","2","SA2","203011035","A",39
"2001","2304","2","SA2","203011036","A",26
"2001","2304","2","SA2","203021037","A",113
"2001","2304","2","SA2","203021038","A",268
"2001","2304","2","SA2","203021039","A",83
"2001","2304","2","SA2","203021040","A",132
"2001","2304","2","SA2","203021041","A",105
"2001","2304","2","SA2","203021042","A",97
"2001","2304","2","SA2","203021043","A",100
"2001","2304","2","SA2","203021044","A",54
"2001","2304","2","SA2","203021045","A",138
"2001","2304","2","SA2","203021046","A",80
"2001","2304","2","SA2","203021047","A",212
"2001","2304","2","SA2","203031048","A",70
"2001","2304","2","SA2","203031049","A",30
"2001","2304","2","SA2","203031050","A",109
"2001","2304","2","SA2","203031051","A",30
"2001","2304","2","SA2","203031052","A",20
"2001","2304","2","SA2","203031053","A",53
"2001","2304","2","SA2","204011054","A",51
"2001","2304","2","SA2","204011055","A",33
"2001","2304","2","SA2","204011056","A",68
"2001","2304","2","SA2","204011057","A",94
"2001","2304","2","SA2","204011058","A",11
"2001","2304","2","SA2","204011059","A",43
"2001","2304","2","SA2","204011060","A",13
"2001","2304","2","SA2","204011061","A",6
"2001","2304","2","SA2","204011062","A",22
"2001","2304","2","SA2","204021063","A",78
"2001","2304","2","SA2","204021064","A",17
"2001","2304","2","SA2","204021065","A",11
"2001","2304","2","SA2","204021066","A",106
"2001","2304","2","SA2","204021067","A",44
"2001","2304","2","SA2","204031068","A",40
"2001","2304","2","SA2","204031069","A",130
"2001","2304","2","SA2","204031070","A",21
"2001","2304","2","SA2","204031071","A",30
"2001","2304","2","SA2","204031072","A",64
"2001","2304","2","SA2","204031073","A",90
"2001","2304","2","SA2","204031074","A",225
"2001","2304","2","SA2","204031075","A",29
"2001","2304","2","SA2","205011076","A",40
"2001","2304","2","SA2","205011077","A",52
"2001","2304","2","SA2","205011078","A",29
"2001","2304","2","SA2","205011079","A",67
"2001","2304","2","SA2","205021080","A",0
"2001","2304","2","SA2","205021081","A",47
"2001","2304","2","SA2","205021082","A",42
"2001","2304","2","SA2","205021083","A",0
"2001","2304","2","SA2","205021084","A",52
"2001","2304","2","SA2","205021085","A",41
"2001","2304","2","SA2","205021086","A",47
"2001","2304","2","SA2","205031087","A",80
"2001","2304","2","SA2","205031088","A",0
"2001","2304","2","SA2","205031089","A",32
"2001","2304","2","SA2","205031090","A",39
"2001","2304","2","SA2","205031091","A",54
"2001","2304","2","SA2","205031092","A",0
"2001","2304","2","SA2","205031093","A",102
"2001","2304","2","SA2","205041094","A",98
"2001","2304","2","SA2","205041095","A",212
"2001","2304","2","SA2","205041096","A",147
"2001","2304","2","SA2","205041097","A",133
"2001","2304","2","SA2","205041098","A",19
"2001","2304","2","SA2","205051099","A",0
"2001","2304","2","SA2","205051100","A",45
"2001","2304","2","SA2","205051101","A",66
"2001","2304","2","SA2","205051102","A",19
"2001","2304","2","SA2","205051103","A",66
"2001","2304","2","SA2","205051104","A",36
"2001","2304","2","SA2","206011105","A",70
"2001","2304","2","SA2","206011106","A",20
"2001","2304","2","SA2","206011107","A",49
"2001","2304","2","SA2","206011108","A",80
"2001","2304","2","SA2","206011109","A",22
"2001","2304","2","SA2","206021110","A",26
"2001","2304","2","SA2","206021111","A",80
"2001","2304","2","SA2","206021112","A",48
"2001","2304","2","SA2","206031113","A",41
"2001","2304","2","SA2","206031114","A",102
"2001","2304","2","SA2","206031115","A",22
"2001","2304","2","SA2","206031116","A",61
"2001","2304","2","SA2","206041117","A",33
"2001","2304","2","SA2","206041118","A",6
"2001","2304","2","SA2","206041119","A",30
"2001","2304","2","SA2","206041120","A",0
"2001","2304","2","SA2","206041121","A",34
"2001","2304","2","SA2","206041122","A",59
"2001","2304","2","SA2","206041123","A",53
